Timestamp,AP SSID,BSSID,RSSI,RTT Timestamp
2025-01-02 14:35:40.839,,1c:d1:e0:cc:b5:2c,-83 dBm,6568109692253
2025-01-02 14:35:40.839,NCKUEE-Guest,1c:d1:e0:cc:b5:2d,-82 dBm,6568109694003
2025-01-02 14:35:40.839,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.839,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.839,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.839,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.839,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.839,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.839,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.839,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-45 dBm,6568109312880
2025-01-02 14:35:40.839,MCSLab RTT AP3,e4:5e:1b:a0:5e:82,-50 dBm,6568109272574
2025-01-02 14:35:40.839,MCSLAB_2.4G,50:64:2b:9c:86:f1,-42 dBm,6568109282902
2025-01-02 14:35:40.839,MCSLAB_5G,50:64:2b:9c:86:f2,-40 dBm,6568109339428
2025-01-02 14:35:40.839,MCSLab RTT AP2,24:29:34:e1:ef:d8,-27 dBm,6568109403392
2025-01-02 14:35:40.839,MCSLab RTT AP2,24:29:34:e1:ef:d4,-47 dBm,6568109270085
2025-01-02 14:35:40.839,NCKUEE-WiFi,1c:d1:e0:cc:b5:2e,-82 dBm,6568109694102
2025-01-02 14:35:40.839,MCSLab RTT AP1,24:29:34:e2:4c:3a,-48 dBm,6568109399462
2025-01-02 14:35:40.839,eduroam,1c:d1:e0:cc:b5:2f,-83 dBm,6568109694154
2025-01-02 14:35:40.839,,1c:d1:e0:cc:b5:2c,-83 dBm,6568109692253
2025-01-02 14:35:40.839,NCKUEE-Guest,1c:d1:e0:cc:b5:2d,-82 dBm,6568109694003
2025-01-02 14:35:40.839,,1c:d1:e0:cc:b5:2a,-82 dBm,6568109691182
2025-01-02 14:35:40.839,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.839,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.839,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.839,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.839,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.839,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.839,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.839,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-45 dBm,6568109312880
2025-01-02 14:35:40.839,MCSLab RTT AP3,e4:5e:1b:a0:5e:82,-50 dBm,6568109272574
2025-01-02 14:35:40.839,MCSLAB_2.4G,50:64:2b:9c:86:f1,-42 dBm,6568109282902
2025-01-02 14:35:40.839,MCSLAB_5G,50:64:2b:9c:86:f2,-40 dBm,6568109339428
2025-01-02 14:35:40.839,MCSLab RTT AP2,24:29:34:e1:ef:d8,-27 dBm,6568109403392
2025-01-02 14:35:40.839,MCSLab RTT AP2,24:29:34:e1:ef:d4,-47 dBm,6568109270085
2025-01-02 14:35:40.839,NCKUEE-WiFi,1c:d1:e0:cc:b5:2e,-82 dBm,6568109694102
2025-01-02 14:35:40.839,MCSLab RTT AP1,24:29:34:e2:4c:3a,-48 dBm,6568109399462
2025-01-02 14:35:40.839,eduroam,1c:d1:e0:cc:b5:2f,-83 dBm,6568109694154
2025-01-02 14:35:40.839,,1c:d1:e0:cc:b5:2c,-83 dBm,6568109692253
2025-01-02 14:35:40.839,NCKUEE-Guest,1c:d1:e0:cc:b5:2d,-82 dBm,6568109694003
2025-01-02 14:35:40.839,,1c:d1:e0:cc:b5:2a,-82 dBm,6568109691182
2025-01-02 14:35:40.839,NCKU-WiFi(5G),1c:d1:e0:cc:b5:2b,-82 dBm,6568109691702
2025-01-02 14:35:40.839,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.839,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.839,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.839,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.839,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.839,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.839,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.839,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-45 dBm,6568109312880
2025-01-02 14:35:40.839,MCSLab RTT AP3,e4:5e:1b:a0:5e:82,-50 dBm,6568109272574
2025-01-02 14:35:40.839,MCSLAB_2.4G,50:64:2b:9c:86:f1,-42 dBm,6568109282902
2025-01-02 14:35:40.839,MCSLAB_5G,50:64:2b:9c:86:f2,-40 dBm,6568109339428
2025-01-02 14:35:40.839,MCSLab RTT AP2,24:29:34:e1:ef:d8,-27 dBm,6568109403392
2025-01-02 14:35:40.839,MCSLab RTT AP2,24:29:34:e1:ef:d4,-47 dBm,6568109270085
2025-01-02 14:35:40.839,NCKUEE-WiFi,1c:d1:e0:cc:b5:2e,-82 dBm,6568109694102
2025-01-02 14:35:40.839,MCSLab RTT AP1,24:29:34:e2:4c:3a,-48 dBm,6568109399462
2025-01-02 14:35:40.839,eduroam,1c:d1:e0:cc:b5:2f,-83 dBm,6568109694154
2025-01-02 14:35:40.839,,1c:d1:e0:cc:b5:2c,-83 dBm,6568109692253
2025-01-02 14:35:40.839,NCKUEE-Guest,1c:d1:e0:cc:b5:2d,-82 dBm,6568109694003
2025-01-02 14:35:40.839,,1c:d1:e0:cc:b5:2a,-82 dBm,6568109691182
2025-01-02 14:35:40.839,NCKU-WiFi(5G),1c:d1:e0:cc:b5:2b,-82 dBm,6568109691702
2025-01-02 14:35:40.839,MCSLab RTT AP3,b0:e4:d5:88:16:8a,-37 dBm,6568109405744
2025-01-02 14:35:40.839,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.839,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.839,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.839,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.839,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.839,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.839,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.839,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-45 dBm,6568109312880
2025-01-02 14:35:40.839,MCSLab RTT AP3,e4:5e:1b:a0:5e:82,-50 dBm,6568109272574
2025-01-02 14:35:40.839,MCSLAB_2.4G,50:64:2b:9c:86:f1,-42 dBm,6568109282902
2025-01-02 14:35:40.839,MCSLAB_5G,50:64:2b:9c:86:f2,-40 dBm,6568109339428
2025-01-02 14:35:40.839,MCSLab RTT AP2,24:29:34:e1:ef:d8,-27 dBm,6568109403392
2025-01-02 14:35:40.839,MCSLab RTT AP2,24:29:34:e1:ef:d4,-47 dBm,6568109270085
2025-01-02 14:35:40.839,NCKUEE-WiFi,1c:d1:e0:cc:b5:2e,-82 dBm,6568109694102
2025-01-02 14:35:40.839,MCSLab RTT AP1,24:29:34:e2:4c:3a,-48 dBm,6568109399462
2025-01-02 14:35:40.839,eduroam,1c:d1:e0:cc:b5:2f,-83 dBm,6568109694154
2025-01-02 14:35:40.839,,1c:d1:e0:cc:b5:2c,-83 dBm,6568109692253
2025-01-02 14:35:40.839,NCKUEE-Guest,1c:d1:e0:cc:b5:2d,-82 dBm,6568109694003
2025-01-02 14:35:40.839,,1c:d1:e0:cc:b5:2a,-82 dBm,6568109691182
2025-01-02 14:35:40.839,NCKU-WiFi(5G),1c:d1:e0:cc:b5:2b,-82 dBm,6568109691702
2025-01-02 14:35:40.839,MCSLab RTT AP3,b0:e4:d5:88:16:8a,-37 dBm,6568109405744
2025-01-02 14:35:40.839,SmileLab92583,08:62:66:40:be:54,-68 dBm,6568109338399
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-45 dBm,6568109312880
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-45 dBm,6568109312880
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:82,-50 dBm,6568109272574
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-45 dBm,6568109312880
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:82,-50 dBm,6568109272574
2025-01-02 14:35:40.967,MCSLAB_2.4G,50:64:2b:9c:86:f1,-42 dBm,6568109282902
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-45 dBm,6568109312880
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:82,-50 dBm,6568109272574
2025-01-02 14:35:40.967,MCSLAB_2.4G,50:64:2b:9c:86:f1,-42 dBm,6568109282902
2025-01-02 14:35:40.967,MCSLAB_5G,50:64:2b:9c:86:f2,-40 dBm,6568109339428
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-45 dBm,6568109312880
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:82,-50 dBm,6568109272574
2025-01-02 14:35:40.967,MCSLAB_2.4G,50:64:2b:9c:86:f1,-42 dBm,6568109282902
2025-01-02 14:35:40.967,MCSLAB_5G,50:64:2b:9c:86:f2,-40 dBm,6568109339428
2025-01-02 14:35:40.967,MCSLab RTT AP2,24:29:34:e1:ef:d8,-27 dBm,6568109403392
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-45 dBm,6568109312880
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:82,-50 dBm,6568109272574
2025-01-02 14:35:40.967,MCSLAB_2.4G,50:64:2b:9c:86:f1,-42 dBm,6568109282902
2025-01-02 14:35:40.967,MCSLAB_5G,50:64:2b:9c:86:f2,-40 dBm,6568109339428
2025-01-02 14:35:40.967,MCSLab RTT AP2,24:29:34:e1:ef:d8,-27 dBm,6568109403392
2025-01-02 14:35:40.967,MCSLab RTT AP2,24:29:34:e1:ef:d4,-47 dBm,6568109270085
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-45 dBm,6568109312880
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:82,-50 dBm,6568109272574
2025-01-02 14:35:40.967,MCSLAB_2.4G,50:64:2b:9c:86:f1,-42 dBm,6568109282902
2025-01-02 14:35:40.967,MCSLAB_5G,50:64:2b:9c:86:f2,-40 dBm,6568109339428
2025-01-02 14:35:40.967,MCSLab RTT AP2,24:29:34:e1:ef:d8,-27 dBm,6568109403392
2025-01-02 14:35:40.967,MCSLab RTT AP2,24:29:34:e1:ef:d4,-47 dBm,6568109270085
2025-01-02 14:35:40.967,NCKUEE-WiFi,1c:d1:e0:cc:b5:2e,-82 dBm,6568109694102
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-45 dBm,6568109312880
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:82,-50 dBm,6568109272574
2025-01-02 14:35:40.967,MCSLAB_2.4G,50:64:2b:9c:86:f1,-42 dBm,6568109282902
2025-01-02 14:35:40.967,MCSLAB_5G,50:64:2b:9c:86:f2,-40 dBm,6568109339428
2025-01-02 14:35:40.967,MCSLab RTT AP2,24:29:34:e1:ef:d8,-27 dBm,6568109403392
2025-01-02 14:35:40.967,MCSLab RTT AP2,24:29:34:e1:ef:d4,-47 dBm,6568109270085
2025-01-02 14:35:40.967,NCKUEE-WiFi,1c:d1:e0:cc:b5:2e,-82 dBm,6568109694102
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:3a,-48 dBm,6568109399462
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-45 dBm,6568109312880
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:82,-50 dBm,6568109272574
2025-01-02 14:35:40.967,MCSLAB_2.4G,50:64:2b:9c:86:f1,-42 dBm,6568109282902
2025-01-02 14:35:40.967,MCSLAB_5G,50:64:2b:9c:86:f2,-40 dBm,6568109339428
2025-01-02 14:35:40.967,MCSLab RTT AP2,24:29:34:e1:ef:d8,-27 dBm,6568109403392
2025-01-02 14:35:40.967,MCSLab RTT AP2,24:29:34:e1:ef:d4,-47 dBm,6568109270085
2025-01-02 14:35:40.967,NCKUEE-WiFi,1c:d1:e0:cc:b5:2e,-82 dBm,6568109694102
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:3a,-48 dBm,6568109399462
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:2f,-83 dBm,6568109694154
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-45 dBm,6568109312880
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:82,-50 dBm,6568109272574
2025-01-02 14:35:40.967,MCSLAB_2.4G,50:64:2b:9c:86:f1,-42 dBm,6568109282902
2025-01-02 14:35:40.967,MCSLAB_5G,50:64:2b:9c:86:f2,-40 dBm,6568109339428
2025-01-02 14:35:40.967,MCSLab RTT AP2,24:29:34:e1:ef:d8,-27 dBm,6568109403392
2025-01-02 14:35:40.967,MCSLab RTT AP2,24:29:34:e1:ef:d4,-47 dBm,6568109270085
2025-01-02 14:35:40.967,NCKUEE-WiFi,1c:d1:e0:cc:b5:2e,-82 dBm,6568109694102
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:3a,-48 dBm,6568109399462
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:2f,-83 dBm,6568109694154
2025-01-02 14:35:40.967,,1c:d1:e0:cc:b5:2c,-83 dBm,6568109692253
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-45 dBm,6568109312880
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:82,-50 dBm,6568109272574
2025-01-02 14:35:40.967,MCSLAB_2.4G,50:64:2b:9c:86:f1,-42 dBm,6568109282902
2025-01-02 14:35:40.967,MCSLAB_5G,50:64:2b:9c:86:f2,-40 dBm,6568109339428
2025-01-02 14:35:40.967,MCSLab RTT AP2,24:29:34:e1:ef:d8,-27 dBm,6568109403392
2025-01-02 14:35:40.967,MCSLab RTT AP2,24:29:34:e1:ef:d4,-47 dBm,6568109270085
2025-01-02 14:35:40.967,NCKUEE-WiFi,1c:d1:e0:cc:b5:2e,-82 dBm,6568109694102
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:3a,-48 dBm,6568109399462
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:2f,-83 dBm,6568109694154
2025-01-02 14:35:40.967,,1c:d1:e0:cc:b5:2c,-83 dBm,6568109692253
2025-01-02 14:35:40.967,NCKUEE-Guest,1c:d1:e0:cc:b5:2d,-82 dBm,6568109694003
2025-01-02 14:35:40.967,MCSLab RTT AP3,b0:e4:d5:88:16:86,-43 dBm,6568109312625
2025-01-02 14:35:40.967,wanglab,f0:2f:74:c7:d5:4c,-76 dBm,6568109352373
2025-01-02 14:35:40.967,MCSLab RTT AP1,24:29:34:e2:4c:36,-47 dBm,6568109270436
2025-01-02 14:35:40.967,Pulsars,a4:88:73:7e:99:6f,-86 dBm,6568109655434
2025-01-02 14:35:40.967,eduroam,1c:d1:e0:cc:b5:20,-65 dBm,6568109294099
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b4,-46 dBm,6568109337713
2025-01-02 14:35:40.967,MBILAB,54:af:97:89:9c:b3,-77 dBm,6568109327210
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-45 dBm,6568109312880
2025-01-02 14:35:40.967,MCSLab RTT AP3,e4:5e:1b:a0:5e:82,-50 dBm,6568109272574
2025-01-02 14:35:40.967,MCSLAB_2.4G,50:64:2b:9c:86:f1,-42 dBm,6568109282902
